gene_id,seqnames,start,end,width,strand,gene_source,gene_biotype,gene_name,symbol,root,characterized,cis_eqtl,pval_eqtl,cis_sqtl,pval_sqtl,ld,xpclr,fst,HbTrop,HbTemp,Diff,function,Label
Zm00001d016672,5,172139610,172139682,73,+,gramene,tRNA,,,False,False,,,,,,14.965902556,0.3103675,NA,NA,#VALUE!,NA,N
Zm00001d016673,5,172140358,172140429,72,-,gramene,tRNA,,,False,False,,,,,,15.506691091125,0.3103675,NA,NA,#VALUE!,NA,N
Zm00001d016674,5,172180319,172183764,3446,-,gramene,protein_coding,HSF-transcription factor 6,hsftf6,True,False,,,5-168107097,4.64442545685777E-11,,17.4975146335,0.3103675,0.212451023833502,0.05143110600485,-0.757915471166867,Heat shock factor protein 2  ,N
Zm00001d016686,5,172490019,172492502,2484,+,gramene,protein_coding,,,False,False,,,,,,9.5365298385,0.183948,NA,NA,#VALUE!,SNAP25 homologous protein SNAP33,N
Zm00001d016687,5,172501486,172502922,1437,-,gramene,protein_coding,,,True,False,,,,,,10.4560831336667,0.186744,NA,NA,#VALUE!,Putative glycosyltransferase  ,N
Zm00001d016942,5,180644525,180646456,1932,+,gramene,protein_coding,,,True,False,,,,,,6.31236739266667,0.194025,NA,NA,#VALUE!,UDP-glycosyltransferase 85A7,N
Zm00001d017007,5,182587476,182588459,984,-,gramene,protein_coding,,,False,False,,,,,,13.087955137125,0.182339,NA,NA,#VALUE!,Peptidyl-prolyl cis-trans isomerase FKBP16-1 chloroplastic,N
Zm00001d017008,5,182589338,182589823,486,-,gramene,protein_coding,,,True,False,,,,,,13.087955137125,0.182339,0.278064871131863,0.328909305598856,0.18285098099602,NA,N
Zm00001d017086,5,184913749,184914231,483,+,gramene,protein_coding,,,False,False,,,,,,7.303210046,0.1789845,NA,NA,#VALUE!,NA,N
Zm00001d017087,5,184914129,184916120,1992,+,gramene,protein_coding,,,False,False,,,,,,7.303210046,0.1789845,NA,NA,#VALUE!,V-type proton ATPase subunit E3,N
Zm00001d017088,5,184916310,184916660,351,-,gramene,protein_coding,,,False,False,,,,,,7.303210046,0.1789845,NA,NA,#VALUE!,NA,N
Zm00001d017089,5,184917777,184921013,3237,-,gramene,protein_coding,,umc1687,True,True,,,5-180487652,6.86048465350745E-114,,8.8237483415,0.1789845,NA,NA,#VALUE!,NA,N
Zm00001d017559,5,199535385,199538423,3039,-,gramene,protein_coding,,,True,False,,,,,,6.441779142,0.192927,0.366691713527174,0.329391714054395,-0.101720322812844,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,N
Zm00001d017560,5,199613954,199621606,7653,+,gramene,protein_coding,indeterminate domain p10,iddp10,True,True,5-194175653,1.45665512945035E-11,,,,10.4883712997,0.192927,0.389767397617849,0.34333891300621,-0.119118440627403, iddp10;indeterminate domain p10:,N
Zm00001d017561,5,199651668,199654468,2801,+,gramene,protein_coding,,,False,False,,,,,,13.0992915893,0.181136,NA,NA,#VALUE!,NA,N
Zm00001d017562,5,199655265,199657722,2458,+,gramene,protein_coding,,,False,False,,,,,,13.0992915893,0.181136,NA,NA,#VALUE!,Guanylate-binding family protein,N
Zm00001d017563,5,199683772,199686910,3139,+,gramene,protein_coding,G2-like-transcription factor 20,glk20,False,False,,,,,,14.3838653191,0.20712075,NA,NA,#VALUE!,Putative Myb family transcription factor ,N
Zm00001d017564,5,199688648,199695375,6728,-,gramene,protein_coding,,,True,False,5-194361852,5.28260845432447E-37,5-194362396,1.08050058683536E-30,0.930828335579452,14.0105711151818,0.2127182,0.204921727613995,0.331846084217622,0.619379692341413,NA,N
Zm00001d017566,5,199762000,199766413,4414,+,gramene,protein_coding,,,True,False,5-194392216,2.00057455266678E-10,,,,11.0514526425,0.2301561,0.514471358201001,0.056069433823731,-0.891015441520799,N6-adenosine-methyltransferase MT-A70-like protein  ,N
Zm00001d017618,5,201875376,201876644,1269,-,gramene,protein_coding,ABI3-VP1-transcription factor 16,abi16,False,False,,,,,,26.2529825075,0.21663425,NA,NA,#VALUE!,B3 domain-containing transcription factor NGA2,N
Zm00001d017721,5,205190183,205198427,8245,-,gramene,protein_coding,,,True,False,,,,,,29.0011451744709,0.185039,NA,NA,#VALUE!,Tudor/PWWP/MBT superfamily protein,N
Zm00001d017722,5,205199621,205199693,73,+,gramene,tRNA,,,False,False,,,,,,29.0011451744709,0.185039,NA,NA,#VALUE!,NA,N
Zm00001d017723,5,205200298,205200370,73,-,gramene,tRNA,,,False,False,,,,,,30.4304261418099,0.185039,NA,NA,#VALUE!,NA,N
Zm00001d017842,5,208577377,208579835,2459,-,gramene,protein_coding,,,False,False,,,,,,8.8895464425,0.263785,NA,NA,#VALUE!,Protein NRT1/ PTR FAMILY 7.1,N
Zm00001d017843,5,208581631,208582399,769,-,gramene,protein_coding,,,False,False,,,,,,9.130087855,0.2657875,NA,NA,#VALUE!,NA,N
Zm00001d017844,5,208593275,208594348,1074,-,gramene,protein_coding,,,False,False,,,,,,9.2094315035,0.2675482,NA,NA,#VALUE!,NA,N
Zm00001d017845,5,208603374,208605036,1663,+,gramene,protein_coding,,,True,False,5-203263377,1.53207398625218E-44,,,,9.1536709692,0.268828333333333,0.510846113862753,0.635836254392673,0.244672783325705,alpha/beta-Hydrolases superfamily protein,N
Zm00001d017846,5,208632549,208641965,9417,+,gramene,protein_coding,,,True,False,5-203262463,1.98201102184248E-20,5-203263442,1.41989629166827E-39,0.615558976347996,8.66901457944445,0.2703301,NA,NA,#VALUE!,Zinc finger BED domain-containing protein DAYSLEEPER,N
Zm00001d001729,5,208637788,208639111,1324,+,gramene,lincRNA,,,False,False,,,,,,8.84604782375,0.274441777777778,NA,NA,#VALUE!,NA,N
Zm00001d017847,5,208645801,208649527,3727,+,gramene,protein_coding,,,True,False,5-203271341,7.58518226364105E-12,,,,8.66901457944445,0.2703301,NA,NA,#VALUE!,Outer envelope pore protein 16-3 chloroplastic/mitochondrial,N
Zm00001d017848,5,208664935,208684240,19306,-,gramene,protein_coding,,pco143558,True,False,,,,,,8.47852376122222,0.272371625,NA,NA,#VALUE!,Clustered mitochondria protein,N
Zm00001d017849,5,208733011,208737362,4352,-,gramene,protein_coding,,,True,False,5-203453430,7.16395415370745E-19,,,,6.9112058055,0.233325,0.17352887721285,0.60553147718353,2.48951417717517,NA,N
Zm00001d018166,5,215840133,215840206,74,+,gramene,tRNA,,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
Zm00001d018167,5,215840460,215840531,72,-,gramene,tRNA,,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
ENSRNA049446094,5,215840460,215840531,72,-,Ensembl_Plants,tRNA,tRNA-Asn,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
ENSRNA049477133,5,215846479,215846663,185,-,Ensembl_Plants,antisense_RNA,IsrR,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
Zm00001d018168,5,215847604,215847691,88,-,gramene,tRNA,,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
Zm00001d018169,5,215848444,215848514,71,+,gramene,tRNA,,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
Zm00001d018170,5,215848997,215849070,74,-,gramene,tRNA,,,False,False,,,,,,7.1347582185,0.181234,NA,NA,#VALUE!,NA,N
Zm00001d018171,5,215851807,215851878,72,+,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018172,5,215851874,215851945,72,+,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018173,5,215852403,215852475,73,+,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018174,5,215852537,215852620,84,+,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018175,5,215852968,215853041,74,+,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018176,5,215856035,215856105,71,-,gramene,tRNA,,,False,False,,,,,,7.011764283,0.181140666666667,NA,NA,#VALUE!,NA,N
Zm00001d018500,5,221871850,221876358,4509,+,gramene,protein_coding,,,False,False,,,,,,12.409793417,0.19412,NA,NA,#VALUE!,ABC transporter G family member 24,N
Zm00001d018501,5,221876374,221878395,2022,-,gramene,protein_coding,,pco084909,True,False,,,,,,12.409793417,0.19412,0.070505839397804,0.449726949581291,5.37857734086205,Zim17-type zinc finger protein,N
Zm00001d034989,6,1276197,1278370,2174,+,gramene,protein_coding,,,False,False,,,,,,9.657347612625,0.2490127,NA,NA,#VALUE!,Pentatricopeptide repeat-containing protein ,N
Zm00001d034990,6,1282754,1285886,3133,-,gramene,protein_coding,,pgl10,True,False,,,,,,9.69796801277778,0.2530115,0.522670479190775,0.276243613987798,-0.471476532565045,Pectin lyase-like superfamily protein,N
Zm00001d034991,6,1288136,1289143,1008,+,gramene,protein_coding,,,True,False,,,,,,9.69796801277778,0.2530115,NA,NA,#VALUE!,NA,N
Zm00001d034992,6,1292666,1293367,702,-,gramene,protein_coding,,,False,False,,,,,,9.7368369775,0.2498658,NA,NA,#VALUE!,NA,N
Zm00001d034994,6,1298039,1299943,1905,+,gramene,protein_coding,,,False,False,,,,,,9.7368369775,0.2498658,NA,NA,#VALUE!,Probable protein phosphatase 2C 12,N
Zm00001d034995,6,1301118,1301916,799,+,gramene,protein_coding,,,True,False,,,,,,9.8967652263,0.2409142,0.12214232417672,0.053791378507076,-0.559600827398301,DUF679 domain membrane protein 7,N
Zm00001d034996,6,1302166,1309663,7498,+,gramene,protein_coding,,si687085b03,True,False,,,6-1281599,7.32695295574968E-16,,9.8967652263,0.2409142,0.140770206521997,0.117303643057335,-0.166701207907904,evolutionarily conserved C-terminal region 7,N
Zm00001d034998,6,1386203,1390125,3923,+,gramene,protein_coding,,,True,False,6-1334027,5.67267124762427E-26,6-1258891,7.03592241514055E-19,0.099014005473139,11.451080628,0.2039775,0.675137703363216,0.523515261897105,-0.224580023765226,Receptor homology region transmembrane domain- and RING domain-containing protein 2,N
Zm00001d035000,6,1390494,1390883,390,-,gramene,protein_coding,,pco068404,False,False,,,,,,11.5875229248,0.182471,NA,NA,#VALUE!,seed maturation protein,N
Zm00001d035001,6,1392078,1392530,453,-,gramene,protein_coding,ferredoxin1,fdx1,False,True,,,,,,11.5875229248,0.182471,NA,NA,#VALUE!," fdx1;ferredoxin1: chloroplast, light induced, N-terminal amino acid sequence of mature protein, cDNA sequence, SSR phi075",N
Zm00001d035002,6,1395899,1396315,417,-,gramene,protein_coding,ferredoxin5,fdx5,False,True,,,,,,11.5875229248,0.182471,NA,NA,#VALUE!," fdx5;ferredoxin5: leaf protein, cDNA clone, distinct amino acid sequence compared to other ferredoxins, gene specific probe (aka pfd5)",N
Zm00001d035003,6,1425009,1425431,423,-,gramene,protein_coding,ferredoxin2,fdx2,False,True,,,,,,15.5687493981,0.286564666666667,NA,NA,#VALUE!," fdx2;ferredoxin2: encoded protein sequence distinct from fdx1; leaf cDNA, SSRs umc1002, umc1023",N
Zm00001d035004,6,1571189,1578809,7621,+,gramene,protein_coding,,,True,False,,,,,,21.7018461155,0.3320278,NA,NA,#VALUE!,Putative 1-phosphatidylinositol-4-phosphate 5-kinase/ zinc ion binding family  ,N
Zm00001d035005,6,1580635,1581624,990,-,gramene,protein_coding,,,False,False,,,,,,23.2229109181,0.3320876,NA,NA,#VALUE!,NA,N
Zm00001d035006,6,1586852,1586924,73,+,gramene,tRNA,,,False,False,,,,,,23.2229109181,0.3320876,NA,NA,#VALUE!,NA,N
Zm00001d035007,6,1587121,1589211,2091,-,gramene,protein_coding,,,True,False,,,,,,23.2229109181,0.3320876,0.464852745823635,0.605962319938012,0.303557579001403,GDP-mannose transporter GONST5,N
Zm00001d035008,6,1589350,1593458,4109,-,gramene,protein_coding,PHD-transcription factor 1,phd1,True,False,6-1251167,3.27881239001253E-49,6-1334192,3.6567935261875E-13,0.890077035542161,24.8296943201818,0.333582909090909,0.613420249723495,0.654433203566167,0.066859471726209,RING/FYVE/PHD-type zinc finger family protein,N
Zm00001d035011,6,1697286,1697576,291,+,gramene,protein_coding,,,False,False,,,,,,34.7713948131667,0.366083666666667,NA,NA,#VALUE!,NA,N
Zm00001d035012,6,1757035,1760133,3099,+,gramene,protein_coding,,,True,False,,,,,,18.4024428308652,0.3009756,0.515999706182942,0.115479110401065,-0.776203146983725,Vacuolar protein sorting protein 72  ,N
Zm00001d035013,6,1819415,1821213,1799,-,gramene,protein_coding,,,False,False,,,,,,10.7434088186667,0.261339714285714,NA,NA,#VALUE!,Cytochrome P450 71A26,N
Zm00001d035014,6,1838710,1842269,3560,-,gramene,protein_coding,,,True,False,6-1238194,2.33972860088495E-22,,,,8.44518640142838,0.2477924,0.611907770029342,0.247544499932058,-0.595454556950326,sequence-specific DNA binding transcription factors,N
Zm00001d035015,6,1843376,1848804,5429,+,gramene,protein_coding,,,True,False,,,,,,8.004872409849,0.2359385,0.528538972586175,0.209527070173165,-0.603573092920782,GDP-mannose transporter GONST1,N
Zm00001d035016,6,1849044,1850408,1365,-,gramene,protein_coding,,,False,False,,,,,,8.004872409849,0.2359385,NA,NA,#VALUE!,Retrovirus-related Pol polyprotein from transposon TNT 1-94,N
Zm00001d035018,6,1944121,1945548,1428,+,gramene,protein_coding,,,False,False,,,,,,19.4696823886652,0.1929745,NA,NA,#VALUE!,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,N
Zm00001d035019,6,1974388,1978132,3745,+,gramene,protein_coding,,,True,False,6-1961917,1.84586403578595E-27,,,,16.8223992376656,0.1899112,0.522692540200564,0.613980844320209,0.174650099434395,Protein mago nashi homolog,N
Zm00001d035020,6,1979873,1980595,723,-,gramene,protein_coding,,pmei49,False,True,,,,,,16.8223992376656,0.1899112,NA,NA,#VALUE!,Cell wall / vacuolar inhibitor of fructosidase 2,N
Zm00001d035021,6,1989940,1990641,702,-,gramene,protein_coding,,pmei30,False,True,,,,,,16.5667594368889,0.1856304,NA,NA,#VALUE!,Cell wall / vacuolar inhibitor of fructosidase 2,N
Zm00001d035023,6,2023761,2029181,5421,+,gramene,protein_coding,,,True,False,,,,,,13.5875162714,0.18760575,0.600585571739452,0.362634106494415,-0.39619910374448,Chromatin assembly factor 1 subunit FAS2,N
Zm00001d035024,6,2029427,2030407,981,-,gramene,protein_coding,,,True,False,,,,,,13.5875162714,0.18760575,0.250103703970592,0.647351370097579,1.58833179925115,NA,N
Zm00001d035042,6,2946322,2946960,639,-,gramene,protein_coding,,,False,False,,,,,,8.43837298925,0.179453,NA,NA,#VALUE!,Zinc finger CCCH domain-containing protein 30,N
Zm00001d035044,6,3023414,3028818,5405,+,gramene,protein_coding,,,True,False,,,,,,10.5196097506,0.179453,NA,NA,#VALUE!,KH domain-containing protein,N
Zm00001d035084,6,4344874,4346980,2107,+,gramene,protein_coding,NAC-transcription factor 123,nactf123,True,False,,,,,,16.1348119176,0.1969295,0.35737442124887,0.390670794494472,0.093169435935693,Putative NAC domain transcription factor superfamily protein  ,N
Zm00001d035085,6,4455674,4456123,450,+,gramene,protein_coding,,,False,False,,,,,,24.1153722946058,0.1966272,NA,NA,#VALUE!,late embryogenesis abundant protein,N
Zm00001d035086,6,4484147,4489968,5822,-,gramene,protein_coding,,pco112680,True,False,6-4435153,4.76979492933997E-17,,,,25.8206284095374,0.1894955,0.468233963677844,0.549883652319617,0.174377971218572,Polyadenylate-binding protein-interacting protein 10,N
Zm00001d035090,6,4848921,4853314,4394,-,gramene,protein_coding,,pco090908,True,False,6-4802755,3.64632267386307E-13,,,,25.3108993068182,0.217555333333333,0.113825789197969,0.200114030955646,0.758072861744908,Beta-16-galactosyltransferase GALT31A,N
Zm00001d035091,6,4886853,4890981,4129,+,gramene,protein_coding,,,False,False,,,,,,38.6074270451818,0.224110285714286,NA,NA,#VALUE!,Kinesin-like protein KIN-1,N
Zm00001d035092,6,4891397,4894111,2715,+,gramene,protein_coding,,cl20018_1,False,False,,,,,,40.8363203513,0.224110285714286,NA,NA,#VALUE!,RNA-binding (RRM/RBD/RNP motifs) family protein,N
Zm00001d035093,6,4928001,4934917,6917,+,gramene,protein_coding,,,True,False,,,,,,42.2513091888182,0.220781090909091,NA,NA,#VALUE!,AP3-complex subunit beta-A,N
Zm00001d035094,6,4936802,4938697,1896,-,gramene,protein_coding,,,True,False,6-4896398,1.34943078590196E-19,,,,42.1521830552,0.2224898,0.073587664064207,0.252658398992378,2.43343415238629,40S ribosomal protein S13-1,N
Zm00001d035095,6,4940987,4941433,447,-,gramene,protein_coding,,umc2698,True,False,,,,,,40.1711201217,0.223332555555556,0.048772387944862,0.552071316967491,10.3193415420138,Calmodulin  ,N
Zm00001d035121,6,6230740,6230820,81,+,gramene,tRNA,,,False,False,,,,,,11.670496536965,0.183523,NA,NA,#VALUE!,NA,N
Zm00001d035122,6,6233627,6233707,81,+,gramene,tRNA,,,False,False,,,,,,11.670496536965,0.183523,NA,NA,#VALUE!,NA,N
Zm00001d035123,6,6262346,6262417,72,+,gramene,tRNA,,,False,False,,,,,,10.8099779300607,0.183523,NA,NA,#VALUE!,NA,N
ENSRNA049450111,6,6262346,6262417,72,+,Ensembl_Plants,tRNA,tRNA-Gly,,False,False,,,,,,10.8099779300607,0.183523,NA,NA,#VALUE!,NA,N
Zm00001d035124,6,6263975,6266626,2652,+,gramene,protein_coding,,si486014c02,True,False,,,,,,10.8099779300607,0.183523,0.195114418658845,0.133084841096767,-0.317913857870934,Adenylate kinase  ,N
Zm00001d035125,6,6267547,6271653,4107,-,gramene,protein_coding,,,True,False,,,6-6234987,4.44290066130155E-10,,10.5029949284996,0.183523,NA,NA,#VALUE!,Disease resistance RPP13-like protein 4,N
Zm00001d035126,6,6272673,6273136,464,+,gramene,protein_coding,,,False,False,,,,,,10.5029949284996,0.183523,NA,NA,#VALUE!,NA,N
Zm00001d035127,6,6313716,6315756,2041,+,gramene,protein_coding,,,False,False,,,,,,10.3106989521091,0.18444525,NA,NA,#VALUE!,Protein SIEL,N
Zm00001d035128,6,6324335,6324940,606,-,gramene,protein_coding,,,False,False,,,,,,10.1107949530543,0.1851964,NA,NA,#VALUE!,Protein FATTY ACID EXPORT 1 chloroplastic,N
Zm00001d035129,6,6326843,6330620,3778,+,gramene,protein_coding,,,True,False,6-5506256,4.41154072196669E-21,,,,9.8914323969281,0.187771833333333,0.405969233396337,0.624313234298747,0.537833862619945,Disease resistance RPP13-like protein 4,N
Zm00001d001294,6,6730640,6730854,215,-,gramene,lincRNA,,,False,False,,,,,,23.7721305421,0.2210354,NA,NA,#VALUE!,NA,N
Zm00001d001295,6,6798961,6799223,263,+,gramene,lincRNA,,,False,False,,,,,,17.9762877216,0.2235485,NA,NA,#VALUE!,NA,N
Zm00001d035140,6,6799751,6803506,3756,-,gramene,protein_coding,,,True,False,,,6-6436617,2.26245911840572E-133,,17.9762877216,0.2235485,0.16340961303935,0.305772500242121,0.87120264563927,Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' eta isoform,N
Zm00001d035141,6,6853985,6855853,1869,-,gramene,protein_coding,,,False,False,,,,,,12.02235749475,0.22506125,NA,NA,#VALUE!,hAT transposon superfamily protein,N
Zm00001d035243,6,16653132,16655500,2369,+,gramene,protein_coding,,,True,False,,,,,,13.7203362433333,0.220554333333333,0.117173939701568,0.568508650330137,3.85183524406604,Amino acid permease 6,N
Zm00001d035244,6,16778044,16779344,1301,-,gramene,protein_coding,,,False,False,,,,,,9.8373042115,0.180934,NA,NA,#VALUE!,SEC12-like protein 1,N
Zm00001d035245,6,16780651,16782019,1369,-,gramene,protein_coding,,,False,False,,,,,,9.3644984573,0.180934,NA,NA,#VALUE!,Cysteine protease ATG4a,N
Zm00001d035267,6,18771626,18781091,9466,-,gramene,protein_coding,,,False,False,,,,,,7.271694313,0.192837888888889,NA,NA,#VALUE!,Mitochondrial import inner membrane translocase subunit TIM22-2,N
Zm00001d035268,6,18771731,18776702,4972,+,gramene,protein_coding,,,False,False,,,,,,7.2210056036,0.192837888888889,NA,NA,#VALUE!,Retrovirus-related Pol polyprotein LINE-1,N
Zm00001d035269,6,18821910,18823959,2050,+,gramene,protein_coding,,,False,False,,,,,,7.27599257571429,0.184229,NA,NA,#VALUE!,Storage protein,N
Zm00001d035270,6,18835384,18859581,24198,+,gramene,protein_coding,,,True,False,6-16166238,1.57766542016409E-31,6-16144715,1.04786025299986E-57,0.598823631112261,7.46313486266667,0.181749666666667,0.548763006377939,0.505131195945613,-0.079509387340655,Sterile alpha motif (SAM) domain-containing protein,N
Zm00001d035283,6,19228784,19231440,2657,+,gramene,protein_coding,,,False,False,,,,,,9.8658935893,0.196230428571429,NA,NA,#VALUE!,GTP-binding protein-related,N
Zm00001d001305,6,19233942,19234468,527,+,gramene,lincRNA,,,False,False,,,,,,9.8658935893,0.1968065,NA,NA,#VALUE!,NA,N
Zm00001d035292,6,19565187,19578045,12859,+,gramene,protein_coding,,,False,False,,,,,,6.854261531,0.180902,NA,NA,#VALUE!,NA,N
Zm00001d035294,6,19588220,19593139,4920,-,gramene,protein_coding,,,False,False,,,,,,6.854261531,0.180902,NA,NA,#VALUE!,Indole-3-pyruvate monooxygenase YUCCA2,N
Zm00001d035312,6,20659538,20661422,1885,-,gramene,protein_coding,,,True,False,,,,,,11.602929078871,0.1973435,NA,NA,#VALUE!,40S ribosomal protein S29,N
Zm00001d001307,6,20659719,20660421,703,-,gramene,lincRNA,,,True,False,,,,,,11.602929078871,0.1973435,0.012944507988115,0.257319624225905,18.8786716700367,NA,N
Zm00001d035313,6,20661472,20668061,6590,+,gramene,protein_coding,,,False,False,,,,,,11.7211253288581,0.1973435,NA,NA,#VALUE!,NA,N
